1,2,2007-05-28 08:37:25.796,2007-05-28 08:37:27.796,13.43792,52.41955,13.4379,52.4198
1,2,2007-05-28 08:37:27.796,2007-05-28 08:37:29.796,13.4379,52.4198,13.43788,52.42
1,2,2007-05-28 08:37:29.796,2007-05-28 08:37:31.796,13.43788,52.42,13.43786,52.4202
1,2,2007-05-28 08:37:31.796,2007-05-28 08:37:33.796,13.43786,52.4202,13.43785,52.42036
1,2,2007-05-28 08:37:33.796,2007-05-28 08:37:35.796,13.43785,52.42036,13.43783,52.4206
1,2,2007-05-28 08:37:35.796,2007-05-28 08:37:37.796,13.43783,52.4206,13.43781,52.42085
1,2,2007-05-28 08:37:37.796,2007-05-28 08:37:39.796,13.43781,52.42085,13.43778,52.4211
1,2,2007-05-28 08:37:39.796,2007-05-28 08:37:41.796,13.43778,52.4211,13.43776,52.42135
1,2,2007-05-28 08:37:41.796,2007-05-28 08:37:43.796,13.43776,52.42135,13.43774,52.4216
1,2,2007-05-28 08:37:43.796,2007-05-28 08:37:45.605,13.43774,52.4216,13.43772,52.42182
1,2,2007-05-28 08:37:45.605,2007-05-28 08:37:47.605,13.43772,52.42182,13.43758,52.42206
1,2,2007-05-28 08:37:47.605,2007-05-28 08:37:49.605,13.43758,52.42206,13.43745,52.42229
1,2,2007-05-28 08:37:49.605,2007-05-28 08:37:51.605,13.43745,52.42229,13.43731,52.42253
1,2,2007-05-28 08:37:51.605,2007-05-28 08:37:53.605,13.43731,52.42253,13.43717,52.42276
1,2,2007-05-28 08:37:53.605,2007-05-28 08:37:55.605,13.43717,52.42276,13.437,52.423
1,2,2007-05-28 08:37:55.605,2007-05-28 08:37:57.605,13.437,52.423,13.4369,52.42323
1,2,2007-05-28 08:37:57.605,2007-05-28 08:37:59.605,13.4369,52.42323,13.43676,52.42347
1,2,2007-05-28 08:37:59.605,2007-05-28 08:38:01.605,13.43676,52.42347,13.43662,52.4237
1,2,2007-05-28 08:38:01.605,2007-05-28 08:38:01.636,13.43662,52.4237,13.43662,52.4237
1,2,2007-05-28 08:38:01.636,2007-05-28 08:38:03.636,13.43662,52.4237,13.43642,52.42392
1,2,2007-05-28 08:38:03.636,2007-05-28 08:38:05.636,13.43642,52.42392,13.43621,52.42414
1,2,2007-05-28 08:38:05.636,2007-05-28 08:38:07.636,13.43621,52.42414,13.43609,52.42427
1,2,2007-05-28 08:38:07.636,2007-05-28 08:38:09.636,13.43609,52.42427,13.43591,52.42446
1,2,2007-05-28 08:38:09.636,2007-05-28 08:38:11.636,13.43591,52.42446,13.4357,52.42468
1,2,2007-05-28 08:38:11.636,2007-05-28 08:38:13.636,13.4357,52.42468,13.43551,52.42488
1,2,2007-05-28 08:38:13.636,2007-05-28 08:38:13.965,13.43551,52.42488,13.4355,52.42489
1,2,2007-05-28 08:38:13.965,2007-05-28 08:38:15.965,13.4355,52.42489,13.43549,52.425
1,2,2007-05-28 08:38:15.965,2007-05-28 08:38:17.965,13.43549,52.425,13.43545,52.42518
1,2,2007-05-28 08:38:17.965,2007-05-28 08:38:19.965,13.43545,52.42518,13.43541,52.42543
1,2,2007-05-28 08:38:19.965,2007-05-28 08:38:21.965,13.43541,52.42543,13.43537,52.42568
1,2,2007-05-28 08:38:21.965,2007-05-28 08:38:23.965,13.43537,52.42568,13.43532,52.42593
1,2,2007-05-28 08:38:23.965,2007-05-28 08:38:25.965,13.43532,52.42593,13.43528,52.42617
1,2,2007-05-28 08:38:25.965,2007-05-28 08:38:27.965,13.43528,52.42617,13.43524,52.42642
1,2,2007-05-28 08:38:27.965,2007-05-28 08:38:29.965,13.43524,52.42642,13.4352,52.42667
1,2,2007-05-28 08:38:29.965,2007-05-28 08:38:31.965,13.4352,52.42667,13.43515,52.42692
1,2,2007-05-28 08:38:31.965,2007-05-28 08:38:33.965,13.43515,52.42692,13.43511,52.42717
1,2,2007-05-28 08:38:33.965,2007-05-28 08:38:35.965,13.43511,52.42717,13.43507,52.4274
1,2,2007-05-28 08:38:35.965,2007-05-28 08:38:37.965,13.43507,52.4274,13.435,52.42757
1,2,2007-05-28 08:38:37.965,2007-05-28 08:38:39.965,13.435,52.42757,13.435,52.42781
1,2,2007-05-28 08:38:39.965,2007-05-28 08:38:41.965,13.435,52.42781,13.435,52.42806
1,2,2007-05-28 08:38:41.965,2007-05-28 08:38:41.990,13.435,52.42806,13.435,52.42807
1,2,2007-05-28 08:38:41.990,2007-05-28 08:38:43.990,13.435,52.42807,13.43494,52.42831
1,2,2007-05-28 08:38:43.990,2007-05-28 08:38:45.990,13.43494,52.42831,13.43493,52.42848
1,2,2007-05-28 08:38:45.990,2007-05-28 08:38:47.990,13.43493,52.42848,13.43492,52.42869
1,2,2007-05-28 08:38:47.990,2007-05-28 08:38:49.990,13.43492,52.42869,13.4349,52.42894
1,2,2007-05-28 08:38:49.990,2007-05-28 08:38:51.990,13.4349,52.42894,13.43488,52.42919
1,2,2007-05-28 08:38:51.990,2007-05-28 08:38:53.990,13.43488,52.42919,13.43486,52.42944
1,2,2007-05-28 08:38:53.990,2007-05-28 08:38:55.990,13.43486,52.42944,13.43485,52.42969
1,2,2007-05-28 08:38:55.990,2007-05-28 08:38:57.919,13.43485,52.42969,13.43483,52.42993
1,2,2007-05-28 08:38:57.919,2007-05-28 08:38:59.919,13.43483,52.42993,13.43483,52.43018
1,2,2007-05-28 08:38:59.919,2007-05-28 08:39:01.919,13.43483,52.43018,13.43483,52.43043
1,2,2007-05-28 08:39:01.919,2007-05-28 08:39:03.919,13.43483,52.43043,13.43483,52.43068
1,2,2007-05-28 08:39:03.919,2007-05-28 08:39:05.919,13.43483,52.43068,13.43483,52.43093
1,2,2007-05-28 08:39:05.919,2007-05-28 08:39:07.919,13.43483,52.43093,13.43483,52.43118
1,2,2007-05-28 08:39:07.919,2007-05-28 08:39:09.919,13.43483,52.43118,13.43483,52.43143
1,2,2007-05-28 08:39:09.919,2007-05-28 08:39:11.919,13.43483,52.43143,13.43483,52.43168
1,2,2007-05-28 08:39:11.919,2007-05-28 08:39:13.919,13.43483,52.43168,13.43483,52.43193
1,2,2007-05-28 08:39:13.919,2007-05-28 08:39:15.919,13.43483,52.43193,13.43483,52.43218
1,2,2007-05-28 08:39:15.919,2007-05-28 08:39:17.919,13.43483,52.43218,13.43482,52.43242
1,2,2007-05-28 08:39:17.919,2007-05-28 08:39:19.919,13.43482,52.43242,13.43482,52.43267
1,2,2007-05-28 08:39:19.919,2007-05-28 08:39:21.919,13.43482,52.43267,13.43482,52.43292
1,2,2007-05-28 08:39:21.919,2007-05-28 08:39:23.919,13.43482,52.43292,13.43482,52.43313
1,2,2007-05-28 08:39:23.919,2007-05-28 08:39:25.919,13.43482,52.43313,13.43482,52.43337
1,2,2007-05-28 08:39:25.919,2007-05-28 08:39:27.919,13.43482,52.43337,13.43482,52.43359
1,2,2007-05-28 08:39:27.919,2007-05-28 08:39:29.919,13.43482,52.43359,13.43482,52.43384
1,2,2007-05-28 08:39:29.919,2007-05-28 08:39:31.919,13.43482,52.43384,13.43482,52.43409
1,2,2007-05-28 08:39:31.919,2007-05-28 08:39:33.919,13.43482,52.43409,13.43482,52.43434
1,2,2007-05-28 08:39:33.919,2007-05-28 08:39:35.919,13.43482,52.43434,13.43482,52.43458
1,2,2007-05-28 08:39:35.919,2007-05-28 08:39:37.919,13.43482,52.43458,13.43482,52.43483
1,2,2007-05-28 08:39:37.919,2007-05-28 08:39:39.919,13.43482,52.43483,13.43482,52.43508
1,2,2007-05-28 08:39:39.919,2007-05-28 08:39:41.919,13.43482,52.43508,13.43482,52.43519
1,2,2007-05-28 08:39:41.919,2007-05-28 08:39:43.919,13.43482,52.43519,13.43482,52.4353
1,2,2007-05-28 08:39:43.919,2007-05-28 08:39:45.919,13.43482,52.4353,13.43482,52.43552
1,2,2007-05-28 08:39:45.919,2007-05-28 08:39:47.919,13.43482,52.43552,13.43481,52.43577
1,2,2007-05-28 08:39:47.919,2007-05-28 08:39:49.919,13.43481,52.43577,13.43481,52.436
1,2,2007-05-28 08:39:49.919,2007-05-28 08:39:51.919,13.43481,52.436,13.43481,52.43627
1,2,2007-05-28 08:39:51.919,2007-05-28 08:39:53.919,13.43481,52.43627,13.43481,52.43652
1,2,2007-05-28 08:39:53.919,2007-05-28 08:39:55.919,13.43481,52.43652,13.43481,52.43677
1,2,2007-05-28 08:39:55.919,2007-05-28 08:39:57.919,13.43481,52.43677,13.43481,52.437
1,2,2007-05-28 08:39:57.919,2007-05-28 08:39:59.919,13.43481,52.437,13.43481,52.43727
1,2,2007-05-28 08:39:59.919,2007-05-28 08:40:01.919,13.43481,52.43727,13.43481,52.43752
1,2,2007-05-28 08:40:01.919,2007-05-28 08:40:03.919,13.43481,52.43752,13.43481,52.43777
1,2,2007-05-28 08:40:03.919,2007-05-28 08:40:05.919,13.43481,52.43777,13.43481,52.438
1,2,2007-05-28 08:40:05.919,2007-05-28 08:40:07.919,13.43481,52.438,13.43481,52.43827
1,2,2007-05-28 08:40:07.919,2007-05-28 08:40:09.919,13.43481,52.43827,13.43481,52.43851
1,2,2007-05-28 08:40:09.919,2007-05-28 08:40:11.919,13.43481,52.43851,13.43481,52.43876
1,2,2007-05-28 08:40:11.919,2007-05-28 08:40:13.919,13.43481,52.43876,13.43481,52.439
1,2,2007-05-28 08:40:13.919,2007-05-28 08:40:15.752,13.43481,52.439,13.43481,52.43924
1,2,2007-05-28 08:40:15.752,2007-05-28 08:40:17.752,13.43481,52.43924,13.4348,52.43932
1,2,2007-05-28 08:40:17.752,2007-05-28 08:40:19.752,13.4348,52.43932,13.4348,52.43942
1,2,2007-05-28 08:40:19.752,2007-05-28 08:40:21.752,13.4348,52.43942,13.4348,52.43959
1,2,2007-05-28 08:40:21.752,2007-05-28 08:40:23.752,13.4348,52.43959,13.4348,52.43984
1,2,2007-05-28 08:40:23.752,2007-05-28 08:40:25.752,13.4348,52.43984,13.4348,52.44009
1,2,2007-05-28 08:40:25.752,2007-05-28 08:40:27.752,13.4348,52.44009,13.4348,52.44034
1,2,2007-05-28 08:40:27.752,2007-05-28 08:40:27.970,13.4348,52.44034,13.4348,52.44037
1,2,2007-05-28 08:40:27.970,2007-05-28 08:40:29.970,13.4348,52.44037,13.43471,52.44061
1,2,2007-05-28 08:40:29.970,2007-05-28 08:40:31.970,13.43471,52.44061,13.43463,52.44086
1,2,2007-05-28 08:40:31.970,2007-05-28 08:40:33.970,13.43463,52.44086,13.43455,52.4411
1,2,2007-05-28 08:40:33.970,2007-05-28 08:40:35.970,13.43455,52.4411,13.43446,52.44134
1,2,2007-05-28 08:40:35.970,2007-05-28 08:40:37.970,13.43446,52.44134,13.43438,52.44159
1,2,2007-05-28 08:40:37.970,2007-05-28 08:40:39.970,13.43438,52.44159,13.43429,52.44183
1,2,2007-05-28 08:40:39.970,2007-05-28 08:40:41.970,13.43429,52.44183,13.43421,52.44208
1,2,2007-05-28 08:40:41.970,2007-05-28 08:40:43.970,13.43421,52.44208,13.43412,52.44232
1,2,2007-05-28 08:40:43.970,2007-05-28 08:40:45.970,13.43412,52.44232,13.434,52.44256
1,2,2007-05-28 08:40:45.970,2007-05-28 08:40:47.970,13.434,52.44256,13.434,52.44278
1,2,2007-05-28 08:40:47.970,2007-05-28 08:40:49.970,13.434,52.44278,13.43388,52.443
1,2,2007-05-28 08:40:49.970,2007-05-28 08:40:51.970,13.43388,52.443,13.4338,52.44327
1,2,2007-05-28 08:40:51.970,2007-05-28 08:40:53.970,13.4338,52.44327,13.43371,52.44351
1,2,2007-05-28 08:40:53.970,2007-05-28 08:40:55.970,13.43371,52.44351,13.43363,52.44376
1,2,2007-05-28 08:40:55.970,2007-05-28 08:40:57.970,13.43363,52.44376,13.43354,52.444
1,2,2007-05-28 08:40:57.970,2007-05-28 08:40:58.375,13.43354,52.444,13.43353,52.444
1,2,2007-05-28 08:40:58.375,2007-05-28 08:41:00.375,13.43353,52.444,13.43346,52.4443
1,2,2007-05-28 08:41:00.375,2007-05-28 08:41:02.375,13.43346,52.4443,13.4334,52.44454
1,2,2007-05-28 08:41:02.375,2007-05-28 08:41:04.375,13.4334,52.44454,13.43334,52.44479
1,2,2007-05-28 08:41:04.375,2007-05-28 08:41:05.434,13.43334,52.44479,13.4333,52.44492
1,2,2007-05-28 08:41:05.434,2007-05-28 08:41:07.434,13.4333,52.44492,13.43347,52.44514
1,2,2007-05-28 08:41:07.434,2007-05-28 08:41:09.434,13.43347,52.44514,13.43363,52.44537
1,2,2007-05-28 08:41:09.434,2007-05-28 08:41:11.434,13.43363,52.44537,13.4338,52.4456
1,2,2007-05-28 08:41:11.434,2007-05-28 08:41:13.434,13.4338,52.4456,13.434,52.44583
1,2,2007-05-28 08:41:13.434,2007-05-28 08:41:15.434,13.434,52.44583,13.43412,52.44606
1,2,2007-05-28 08:41:15.434,2007-05-28 08:41:17.434,13.43412,52.44606,13.43429,52.44629
1,2,2007-05-28 08:41:17.434,2007-05-28 08:41:19.434,13.43429,52.44629,13.43445,52.44652
1,2,2007-05-28 08:41:19.434,2007-05-28 08:41:21.434,13.43445,52.44652,13.43461,52.44675
1,2,2007-05-28 08:41:21.434,2007-05-28 08:41:23.434,13.43461,52.44675,13.43478,52.447
1,2,2007-05-28 08:41:23.434,2007-05-28 08:41:25.434,13.43478,52.447,13.43494,52.44721
1,2,2007-05-28 08:41:25.434,2007-05-28 08:41:27.434,13.43494,52.44721,13.43511,52.44743
1,2,2007-05-28 08:41:27.434,2007-05-28 08:41:29.434,13.43511,52.44743,13.43527,52.44766
1,2,2007-05-28 08:41:29.434,2007-05-28 08:41:31.434,13.43527,52.44766,13.43543,52.44789
1,2,2007-05-28 08:41:31.434,2007-05-28 08:41:33.434,13.43543,52.44789,13.4356,52.44812
1,2,2007-05-28 08:41:33.434,2007-05-28 08:41:35.434,13.4356,52.44812,13.43576,52.44835
1,2,2007-05-28 08:41:35.434,2007-05-28 08:41:37.434,13.43576,52.44835,13.43592,52.44858
1,2,2007-05-28 08:41:37.434,2007-05-28 08:41:39.434,13.43592,52.44858,13.43606,52.44876
1,2,2007-05-28 08:41:39.434,2007-05-28 08:41:41.274,13.43606,52.44876,13.43621,52.449
1,2,2007-05-28 08:41:41.274,2007-05-28 08:41:43.274,13.43621,52.449,13.43635,52.4492
1,2,2007-05-28 08:41:43.274,2007-05-28 08:41:45.274,13.43635,52.4492,13.43647,52.44938
1,2,2007-05-28 08:41:45.274,2007-05-28 08:41:47.274,13.43647,52.44938,13.43661,52.44962
1,2,2007-05-28 08:41:47.274,2007-05-28 08:41:49.274,13.43661,52.44962,13.43676,52.44985
1,2,2007-05-28 08:41:49.274,2007-05-28 08:41:51.274,13.43676,52.44985,13.43691,52.45008
1,2,2007-05-28 08:41:51.274,2007-05-28 08:41:53.274,13.43691,52.45008,13.43706,52.45031
1,2,2007-05-28 08:41:53.274,2007-05-28 08:41:55.274,13.43706,52.45031,13.43721,52.45055
1,2,2007-05-28 08:41:55.274,2007-05-28 08:41:57.274,13.43721,52.45055,13.43735,52.45078
1,2,2007-05-28 08:41:57.274,2007-05-28 08:41:59.274,13.43735,52.45078,13.4375,52.451
1,2,2007-05-28 08:41:59.274,2007-05-28 08:42:01.274,13.4375,52.451,13.43765,52.45125
1,2,2007-05-28 08:42:01.274,2007-05-28 08:42:03.274,13.43765,52.45125,13.4378,52.45148
1,2,2007-05-28 08:42:03.274,2007-05-28 08:42:05.274,13.4378,52.45148,13.43795,52.45171
1,2,2007-05-28 08:42:05.274,2007-05-28 08:42:07.274,13.43795,52.45171,13.43809,52.45195
1,2,2007-05-28 08:42:07.274,2007-05-28 08:42:09.274,13.43809,52.45195,13.43824,52.45218
1,2,2007-05-28 08:42:09.274,2007-05-28 08:42:11.274,13.43824,52.45218,13.43839,52.45241
1,2,2007-05-28 08:42:11.274,2007-05-28 08:42:13.274,13.43839,52.45241,13.43853,52.45263
1,2,2007-05-28 08:42:13.274,2007-05-28 08:42:14.470,13.43853,52.45263,13.43857,52.45269
1,2,2007-05-28 08:42:14.470,2007-05-28 08:42:16.470,13.43857,52.45269,13.43848,52.45292
1,2,2007-05-28 08:42:16.470,2007-05-28 08:42:18.470,13.43848,52.45292,13.43838,52.45317
1,2,2007-05-28 08:42:18.470,2007-05-28 08:42:20.470,13.43838,52.45317,13.43828,52.45341
1,2,2007-05-28 08:42:20.470,2007-05-28 08:42:22.470,13.43828,52.45341,13.43819,52.45365
1,2,2007-05-28 08:42:22.470,2007-05-28 08:42:24.470,13.43819,52.45365,13.43809,52.45389
1,2,2007-05-28 08:42:24.470,2007-05-28 08:42:26.385,13.43809,52.45389,13.438,52.45412
1,2,2007-05-28 08:42:26.385,2007-05-28 08:42:28.385,13.438,52.45412,13.4379,52.45437
1,2,2007-05-28 08:42:28.385,2007-05-28 08:42:30.385,13.4379,52.45437,13.43781,52.45461
1,2,2007-05-28 08:42:30.385,2007-05-28 08:42:32.385,13.43781,52.45461,13.43771,52.45485
1,2,2007-05-28 08:42:32.385,2007-05-28 08:42:34.385,13.43771,52.45485,13.43761,52.45509
1,2,2007-05-28 08:42:34.385,2007-05-28 08:42:36.385,13.43761,52.45509,13.43751,52.45534
1,2,2007-05-28 08:42:36.385,2007-05-28 08:42:38.385,13.43751,52.45534,13.43742,52.45558
1,2,2007-05-28 08:42:38.385,2007-05-28 08:42:40.385,13.43742,52.45558,13.43732,52.45582
1,2,2007-05-28 08:42:40.385,2007-05-28 08:42:40.988,13.43732,52.45582,13.43729,52.45589
1,2,2007-05-28 08:42:40.988,2007-05-28 08:42:42.988,13.43729,52.45589,13.43726,52.456
1,2,2007-05-28 08:42:42.988,2007-05-28 08:42:44.988,13.43726,52.456,13.43716,52.45617
1,2,2007-05-28 08:42:44.988,2007-05-28 08:42:46.988,13.43716,52.45617,13.43705,52.45641
1,2,2007-05-28 08:42:46.988,2007-05-28 08:42:48.988,13.43705,52.45641,13.43694,52.45665
1,2,2007-05-28 08:42:48.988,2007-05-28 08:42:50.988,13.43694,52.45665,13.43683,52.45689
1,2,2007-05-28 08:42:50.988,2007-05-28 08:42:52.988,13.43683,52.45689,13.43672,52.45713
1,2,2007-05-28 08:42:52.988,2007-05-28 08:42:54.988,13.43672,52.45713,13.43661,52.45737
1,2,2007-05-28 08:42:54.988,2007-05-28 08:42:56.988,13.43661,52.45737,13.4365,52.45761
1,2,2007-05-28 08:42:56.988,2007-05-28 08:42:58.988,13.4365,52.45761,13.43639,52.45785
1,2,2007-05-28 08:42:58.988,2007-05-28 08:43:00.211,13.43639,52.45785,13.43632,52.458
1,2,2007-05-28 08:43:00.211,2007-05-28 08:43:02.211,13.43632,52.458,13.43621,52.45824
1,2,2007-05-28 08:43:02.211,2007-05-28 08:43:04.211,13.43621,52.45824,13.4361,52.45848
1,2,2007-05-28 08:43:04.211,2007-05-28 08:43:06.211,13.4361,52.45848,13.436,52.45872
1,2,2007-05-28 08:43:06.211,2007-05-28 08:43:08.211,13.436,52.45872,13.4359,52.45891
1,2,2007-05-28 08:43:08.211,2007-05-28 08:43:10.211,13.4359,52.45891,13.4358,52.45913
1,2,2007-05-28 08:43:10.211,2007-05-28 08:43:12.211,13.4358,52.45913,13.43568,52.45937
1,2,2007-05-28 08:43:12.211,2007-05-28 08:43:14.211,13.43568,52.45937,13.43557,52.45961
1,2,2007-05-28 08:43:14.211,2007-05-28 08:43:16.211,13.43557,52.45961,13.43546,52.45985
1,2,2007-05-28 08:43:16.211,2007-05-28 08:43:18.211,13.43546,52.45985,13.43537,52.46
1,2,2007-05-28 08:43:18.211,2007-05-28 08:43:19.459,13.43537,52.46,13.4353,52.46019
1,2,2007-05-28 08:43:19.459,2007-05-28 08:43:21.459,13.4353,52.46019,13.43528,52.46026
1,2,2007-05-28 08:43:21.459,2007-05-28 08:43:23.459,13.43528,52.46026,13.43522,52.46047
1,2,2007-05-28 08:43:23.459,2007-05-28 08:43:25.459,13.43522,52.46047,13.43516,52.46072
1,2,2007-05-28 08:43:25.459,2007-05-28 08:43:27.459,13.43516,52.46072,13.43509,52.461
1,2,2007-05-28 08:43:27.459,2007-05-28 08:43:29.459,13.43509,52.461,13.435,52.46121
1,2,2007-05-28 08:43:29.459,2007-05-28 08:43:30.013,13.435,52.46121,13.435,52.46128
1,2,2007-05-28 08:43:30.013,2007-05-28 08:43:32.013,13.435,52.46128,13.43493,52.46152
1,2,2007-05-28 08:43:32.013,2007-05-28 08:43:34.013,13.43493,52.46152,13.43486,52.46177
1,2,2007-05-28 08:43:34.013,2007-05-28 08:43:36.013,13.43486,52.46177,13.43479,52.462
1,2,2007-05-28 08:43:36.013,2007-05-28 08:43:37.465,13.43479,52.462,13.43475,52.46214
1,2,2007-05-28 08:43:37.465,2007-05-28 08:43:39.465,13.43475,52.46214,13.4346,52.46238
1,2,2007-05-28 08:43:39.465,2007-05-28 08:43:41.465,13.4346,52.46238,13.43444,52.46261
1,2,2007-05-28 08:43:41.465,2007-05-28 08:43:43.465,13.43444,52.46261,13.43429,52.46284
1,2,2007-05-28 08:43:43.465,2007-05-28 08:43:45.465,13.43429,52.46284,13.43414,52.46307
1,2,2007-05-28 08:43:45.465,2007-05-28 08:43:47.465,13.43414,52.46307,13.434,52.4633
1,2,2007-05-28 08:43:47.465,2007-05-28 08:43:47.822,13.434,52.4633,13.434,52.46334
1,2,2007-05-28 08:43:47.822,2007-05-28 08:43:49.822,13.434,52.46334,13.43378,52.46357
1,2,2007-05-28 08:43:49.822,2007-05-28 08:43:51.822,13.43378,52.46357,13.43361,52.46379
1,2,2007-05-28 08:43:51.822,2007-05-28 08:43:52.877,13.43361,52.46379,13.43352,52.46391
1,2,2007-05-28 08:43:52.877,2007-05-28 08:43:54.877,13.43352,52.46391,13.43334,52.46414
1,2,2007-05-28 08:43:54.877,2007-05-28 08:43:56.877,13.43334,52.46414,13.43317,52.46436
1,2,2007-05-28 08:43:56.877,2007-05-28 08:43:58.877,13.43317,52.46436,13.433,52.46459
1,2,2007-05-28 08:43:58.877,2007-05-28 08:44:00.494,13.433,52.46459,13.43287,52.46475
1,2,2007-05-28 08:44:00.494,2007-05-28 08:44:02.494,13.43287,52.46475,13.43294,52.46481
1,2,2007-05-28 08:44:02.494,2007-05-28 08:44:04.494,13.43294,52.46481,13.43316,52.465
1,2,2007-05-28 08:44:04.494,2007-05-28 08:44:06.494,13.43316,52.465,13.43341,52.46518
1,2,2007-05-28 08:44:06.494,2007-05-28 08:44:08.494,13.43341,52.46518,13.43366,52.46538
1,2,2007-05-28 08:44:08.494,2007-05-28 08:44:10.494,13.43366,52.46538,13.43392,52.46557
1,2,2007-05-28 08:44:10.494,2007-05-28 08:44:12.494,13.43392,52.46557,13.43417,52.46577
1,2,2007-05-28 08:44:12.494,2007-05-28 08:44:14.494,13.43417,52.46577,13.43431,52.46588
1,2,2007-05-28 08:44:14.494,2007-05-28 08:44:16.494,13.43431,52.46588,13.43446,52.466
1,2,2007-05-28 08:44:16.494,2007-05-28 08:44:18.494,13.43446,52.466,13.43469,52.46618
1,2,2007-05-28 08:44:18.494,2007-05-28 08:44:20.494,13.43469,52.46618,13.43494,52.46638
1,2,2007-05-28 08:44:20.494,2007-05-28 08:44:22.494,13.43494,52.46638,13.43519,52.46657
1,2,2007-05-28 08:44:22.494,2007-05-28 08:44:24.494,13.43519,52.46657,13.43545,52.46677
1,2,2007-05-28 08:44:24.494,2007-05-28 08:44:25.896,13.43545,52.46677,13.4356,52.46689
1,2,2007-05-28 08:44:25.896,2007-05-28 08:44:27.896,13.4356,52.46689,13.436,52.46694
1,2,2007-05-28 08:44:27.896,2007-05-28 08:44:29.896,13.436,52.46694,13.43639,52.467
1,2,2007-05-28 08:44:29.896,2007-05-28 08:44:31.896,13.43639,52.467,13.43652,52.467
1,2,2007-05-28 08:44:31.896,2007-05-28 08:44:33.896,13.43652,52.467,13.43688,52.467
1,2,2007-05-28 08:44:33.896,2007-05-28 08:44:35.896,13.43688,52.467,13.43728,52.46709
1,2,2007-05-28 08:44:35.896,2007-05-28 08:44:37.896,13.43728,52.46709,13.43768,52.46714
1,2,2007-05-28 08:44:37.896,2007-05-28 08:44:39.896,13.43768,52.46714,13.43808,52.46719
1,2,2007-05-28 08:44:39.896,2007-05-28 08:44:41.896,13.43808,52.46719,13.43849,52.46723
1,2,2007-05-28 08:44:41.896,2007-05-28 08:44:43.896,13.43849,52.46723,13.43889,52.46728
1,2,2007-05-28 08:44:43.896,2007-05-28 08:44:45.896,13.43889,52.46728,13.43929,52.46733
1,2,2007-05-28 08:44:45.896,2007-05-28 08:44:47.896,13.43929,52.46733,13.43969,52.46738
1,2,2007-05-28 08:44:47.896,2007-05-28 08:44:49.896,13.43969,52.46738,13.44009,52.46742
1,2,2007-05-28 08:44:49.896,2007-05-28 08:44:51.896,13.44009,52.46742,13.44037,52.46746
1,2,2007-05-28 08:44:51.896,2007-05-28 08:44:52.744,13.44037,52.46746,13.44054,52.46748
1,2,2007-05-28 08:44:52.744,2007-05-28 08:44:54.744,13.44054,52.46748,13.44088,52.46751
1,2,2007-05-28 08:44:54.744,2007-05-28 08:44:56.744,13.44088,52.46751,13.44128,52.46756
1,2,2007-05-28 08:44:56.744,2007-05-28 08:44:58.744,13.44128,52.46756,13.44168,52.4676
1,2,2007-05-28 08:44:58.744,2007-05-28 08:45:00.744,13.44168,52.4676,13.44208,52.46764
1,2,2007-05-28 08:45:00.744,2007-05-28 08:45:01.387,13.44208,52.46764,13.44219,52.46766
1,2,2007-05-28 08:45:01.387,2007-05-28 08:45:03.387,13.44219,52.46766,13.44212,52.468
1,2,2007-05-28 08:45:03.387,2007-05-28 08:45:05.387,13.44212,52.468,13.442,52.46832
